,fecha,Embalse,Buffer,Estado,Cmax,Cmean,Cmean2,Cmin,Cmin2,Medicion
278,2018-11-01,Jaime Ozores,14.0,Hypertrophic,31.54043197631836,0.3214821219444275,0.3214821219444275,0.0,0.0,
279,2018-11-01,Jaime Ozores,15.0,Hypertrophic,31.54043197631836,0.299290120601654,0.299290120601654,0.0,0.0,
280,2018-11-01,Jaime Ozores,16.0,Hypertrophic,31.54043197631836,0.276484727859497,0.276484727859497,0.0,0.0,
281,2018-11-01,Jaime Ozores,17.0,Hypertrophic,52.72740936279297,0.4327009916305542,0.4327009916305542,0.0,0.0,
282,2018-11-01,Jaime Ozores,18.0,Hypertrophic,52.72740936279297,0.3916857540607452,0.3916857540607452,0.0,0.0,
283,2018-11-01,Jaime Ozores,19.0,Hypertrophic,52.72740936279297,0.46092489361763,0.46092489361763,0.0,0.0,
284,2018-11-01,Jaime Ozores,20.0,Hypertrophic,52.72740936279297,0.4207012951374054,0.4207012951374054,0.0,0.0,
285,2018-11-01,Llerena,,Hypertrophic,,,,,,
286,2018-11-01,Los Angeles,,Hypertrophic,,,,,,
287,2018-11-01,Los Huertos,,Hypertrophic,,,,,,
288,2018-11-01,Madronnera,,Eutrophic,,,,,,
289,2018-11-01,Majadillas,,Eutrophic,,,,,,
290,2018-11-01,Majarrobledo,,Mesotrophic,,,,,,
291,2018-11-01,Membrio,,Hypertrophic,,,,,,
292,2018-11-01,Navarredonda,,Hypertrophic,,,,,,
293,2018-11-01,Navas del Madronno,,Hypertrophic,,,,,,
294,2018-11-01,Nogales,,Hypertrophic,,,,,,
295,2018-11-01,Palomero,,Eutrophic,,,,,,
296,2018-11-01,Pretura del Molino,,Mesotrophic,,,,,,
297,2018-11-01,Ribera del Castanno,,Eutrophic,,,,,,
298,2018-11-01,Rubiales,,Hypertrophic,,,,,,
299,2018-11-01,San Marcos,,Eutrophic,,,,,,
300,2018-11-01,Santa Lucia,,Eutrophic,,,,,,
301,2018-11-01,Talavan,,Hypertrophic,,,,,,32.0
302,2018-11-01,Talavan,1.0,Hypertrophic,34.96571731567383,34.96571731567383,,34.96571731567383,,
303,2018-11-01,Talavan,2.0,Hypertrophic,37.03622817993164,35.55659866333008,35.55659866333008,34.686458587646484,34.686458587646484,
304,2018-11-01,Talavan,3.0,Hypertrophic,37.03622817993164,32.8770751953125,34.00991439819336,28.302370071411133,30.35381317138672,
305,2018-11-01,Talavan,4.0,Hypertrophic,49.25376129150391,31.694751739501957,33.80691909790039,0.0122369965538382,25.40620231628418,
306,2018-11-01,Talavan,5.0,Hypertrophic,49.25376129150391,29.66409111022949,32.24201965332031,0.0122369965538382,25.40620231628418,
307,2018-11-01,Talavan,6.0,Hypertrophic,49.25376129150391,24.417068481445312,31.392099380493164,0.0,20.41471290588379,
308,2018-11-01,Talavan,7.0,Hypertrophic,49.25376129150391,24.04559135437012,30.154998779296875,0.0,20.41471290588379,
309,2018-11-01,Talavan,8.0,Hypertrophic,49.25376129150391,21.097702026367188,29.956972122192383,0.0,19.54317283630371,
310,2018-11-01,Talavan,9.0,Hypertrophic,49.25376129150391,21.67402458190918,28.74437141418457,0.0,8.879290580749512,
311,2018-11-01,Talavan,10.0,Hypertrophic,49.25376129150391,19.799633026123047,29.08491516113281,0.0,8.879290580749512,
312,2018-11-01,Talavan,11.0,Hypertrophic,49.25376129150391,20.257169723510746,28.81043815612793,0.0,8.879290580749512,
313,2018-11-01,Talavan,12.0,Hypertrophic,49.25376129150391,18.259828567504883,28.249303817749023,0.0,8.879290580749512,
314,2018-11-01,Talavan,13.0,Hypertrophic,49.25376129150391,18.584230422973636,27.77272224426269,0.0,8.879290580749512,
315,2018-11-01,Talavan,14.0,Hypertrophic,49.25376129150391,17.04694938659668,27.593158721923828,0.0,8.879290580749512,
316,2018-11-01,Talavan,15.0,Hypertrophic,49.25376129150391,16.782955169677734,27.747285842895508,0.0,4.1955976486206055,
317,2018-11-01,Talavan,16.0,Hypertrophic,49.25376129150391,15.585308074951172,27.32486343383789,0.0,1.4901753664016724,
318,2018-11-01,Talavan,17.0,Hypertrophic,49.25376129150391,15.26567554473877,27.39982032775879,0.0,1.4901753664016724,
319,2018-11-01,Talavan,18.0,Hypertrophic,49.25376129150391,14.345641136169434,14.345641136169434,0.0,0.0,
320,2018-11-01,Talavan,19.0,Hypertrophic,49.25376129150391,14.05636978149414,14.05636978149414,0.0,0.0,
321,2018-11-01,Talavan,20.0,Hypertrophic,49.25376129150391,13.358757019042969,13.358757019042969,0.0,0.0,
322,2018-11-01,Tres Torres,,Hypertrophic,,,,,,
323,2018-11-01,la Pesga,,Eutrophic,,,,,,
324,2019-06-01,Acebo,,Mesotrophic,,,,,,
325,2019-06-01,Aguijon,,Hypertrophic,,,,,,
326,2019-06-01,Alcuescar,,Hypertrophic,,,,,,
327,2019-06-01,Aldea del Cano,,Hypertrophic,,,,,,
328,2019-06-01,Aliseda,,Eutrophic,,,,,,
329,2019-06-01,Alpotrel,,Eutrophic,,,,,,
330,2019-06-01,Arrocerezal,,Eutrophic,,,,,,
331,2019-06-01,Brozas,,Hypertrophic,,,,,,
332,2019-06-01,Burguillos del Cerro,,Hypertrophic,,,,,,
333,2019-06-01,Cantalgallo,,Eutrophic,,,,,,
334,2019-06-01,Carrascalejo,,Eutrophic,,,,,,
335,2019-06-01,El Santo,,Hypertrophic,,,,,,
336,2019-06-01,Garciaz,,Eutrophic,,,,,,
337,2019-06-01,Garganta del Obispo,,Hypertrophic,,,,,,
338,2019-06-01,Guadalupe,,Eutrophic,,,,,,
339,2019-06-01,Hervas,,Eutrophic,,,,,,
340,2019-06-01,Jaime Ozores,,Hypertrophic,,,,,,14.56
341,2019-06-01,Jaime Ozores,1.0,Hypertrophic,9.568655967712402,9.568655967712402,,9.568655967712402,,
342,2019-06-01,Jaime Ozores,2.0,Hypertrophic,9.568655967712402,6.144192695617676,7.110116481781006,3.246422052383423,3.4014880657196045,
343,2019-06-01,Jaime Ozores,3.0,Hypertrophic,10.082225799560549,6.0833048820495605,6.87766170501709,3.246422052383423,3.388067960739136,
344,2019-06-01,Jaime Ozores,4.0,Hypertrophic,11.024157524108888,6.217662811279297,7.9926910400390625,2.8876214027404785,4.517263412475586,
345,2019-06-01,Jaime Ozores,5.0,Hypertrophic,11.944133758544922,6.284505844116211,6.9466423988342285,2.4009652137756348,3.272414207458496,
346,2019-06-01,Jaime Ozores,6.0,Hypertrophic,11.944133758544922,6.485715866088867,7.455287456512451,0.0063917003571987,3.246422052383423,
347,2019-06-01,Jaime Ozores,7.0,Hypertrophic,11.944133758544922,5.676584720611572,7.074441909790039,0.0,2.4009652137756348,
348,2019-06-01,Jaime Ozores,8.0,Hypertrophic,13.324748992919922,5.336809158325195,7.038567066192627,0.0,1.4240833520889282,
349,2019-06-01,Jaime Ozores,9.0,Hypertrophic,13.324748992919922,4.710285186767578,6.342263698577881,0.0,0.6550436019897461,
350,2019-06-01,Jaime Ozores,10.0,Hypertrophic,21.76004981994629,4.723474025726318,6.558141708374023,0.0,0.3677377700805664,
351,2019-06-01,Jaime Ozores,11.0,Hypertrophic,21.76004981994629,4.246545314788818,4.246545314788818,0.0,0.0,
352,2019-06-01,Jaime Ozores,12.0,Hypertrophic,21.76004981994629,4.116718769073486,4.116718769073486,0.0,0.0,
353,2019-06-01,Jaime Ozores,13.0,Hypertrophic,21.76004981994629,3.980001449584961,3.980001449584961,0.0,0.0,
354,2019-06-01,Jaime Ozores,14.0,Hypertrophic,21.76004981994629,3.731056451797485,3.731056451797485,0.0,0.0,
355,2019-06-01,Jaime Ozores,15.0,Hypertrophic,21.76004981994629,3.52541732788086,3.52541732788086,0.0,0.0,
356,2019-06-01,Jaime Ozores,16.0,Hypertrophic,21.76004981994629,3.2986435890197754,3.2986435890197754,0.0,0.0,
357,2019-06-01,Jaime Ozores,17.0,Hypertrophic,21.76004981994629,2.994659662246704,2.994659662246704,0.0,0.0,
358,2019-06-01,Jaime Ozores,18.0,Hypertrophic,21.76004981994629,2.9867265224456787,2.9867265224456787,0.0,0.0,
359,2019-06-01,Jaime Ozores,19.0,Hypertrophic,21.76004981994629,2.742236852645874,2.742236852645874,0.0,0.0,
360,2019-06-01,Jaime Ozores,20.0,Hypertrophic,21.76004981994629,2.680438756942749,2.680438756942749,0.0,0.0,
361,2019-06-01,Llerena,,Hypertrophic,,,,,,
362,2019-06-01,Los Angeles,,Hypertrophic,,,,,,
363,2019-06-01,Los Huertos,,Hypertrophic,,,,,,
364,2019-06-01,Madronnera,,Eutrophic,,,,,,
365,2019-06-01,Majadillas,,Eutrophic,,,,,,
366,2019-06-01,Majarrobledo,,Mesotrophic,,,,,,
367,2019-06-01,Membrio,,Hypertrophic,,,,,,
368,2019-06-01,Navarredonda,,Hypertrophic,,,,,,
369,2019-06-01,Navas del Madronno,,Hypertrophic,,,,,,
370,2019-06-01,Nogales,,Hypertrophic,,,,,,
371,2019-06-01,Palomero,,Eutrophic,,,,,,
372,2019-06-01,Pretura del Molino,,Mesotrophic,,,,,,
373,2019-06-01,Ribera del Castanno,,Eutrophic,,,,,,
374,2019-06-01,Rubiales,,Hypertrophic,,,,,,
375,2019-06-01,San Marcos,,Eutrophic,,,,,,
376,2019-06-01,Santa Lucia,,Eutrophic,,,,,,
377,2019-06-01,Talavan,,Hypertrophic,,,,,,3.0
378,2019-06-01,Talavan,1.0,Hypertrophic,0.8047015070915222,0.8047015070915222,,0.8047015070915222,,
379,2019-06-01,Talavan,2.0,Hypertrophic,0.942440629005432,0.7792920470237732,0.8153078556060791,0.6712445616722107,0.698781430721283,
380,2019-06-01,Talavan,3.0,Hypertrophic,3.62959361076355,1.5623040199279783,1.5623040199279783,0.6712445616722107,0.6712445616722107,
381,2019-06-01,Talavan,4.0,Hypertrophic,3.62959361076355,1.2009072303771973,1.2009072303771973,0.0,0.0,
382,2019-06-01,Talavan,5.0,Hypertrophic,3.757003784179688,1.5679200887680054,1.9474693536758425,0.0,0.5766682624816895,
383,2019-06-01,Talavan,6.0,Hypertrophic,3.757003784179688,1.329951286315918,1.329951286315918,0.0,0.0,
384,2019-06-01,Talavan,7.0,Hypertrophic,3.757003784179688,1.5567530393600464,2.1723434925079346,0.0,0.5766682624816895,
385,2019-06-01,Talavan,8.0,Hypertrophic,3.757003784179688,1.3916027545928955,1.3916027545928955,0.0,0.0,
386,2019-06-01,Talavan,9.0,Hypertrophic,3.757003784179688,1.569230556488037,2.3491475582122803,0.0,0.5766682624816895,
387,2019-06-01,Talavan,10.0,Hypertrophic,3.757003784179688,1.4382632970809937,1.4382632970809937,0.0,0.0,
388,2019-06-01,Talavan,11.0,Hypertrophic,4.104192733764648,1.58755624294281,2.43142032623291,0.0,0.1200130954384803,
389,2019-06-01,Talavan,12.0,Hypertrophic,4.104192733764648,1.4747923612594604,1.4747923612594604,0.0,0.0,
390,2019-06-01,Talavan,13.0,Hypertrophic,4.104192733764648,1.5954073667526243,1.5954073667526243,0.0,0.0,
391,2019-06-01,Talavan,14.0,Hypertrophic,4.104192733764648,1.4886032342910769,1.4886032342910769,0.0,0.0,
392,2019-06-01,Talavan,15.0,Hypertrophic,4.166701793670654,1.513350248336792,1.513350248336792,0.0,0.0,
393,2019-06-01,Talavan,16.0,Hypertrophic,4.166701793670654,1.4226380586624146,1.4226380586624146,0.0,0.0,
394,2019-06-01,Talavan,17.0,Hypertrophic,4.300479412078857,1.448030948638916,1.448030948638916,0.0,0.0,
395,2019-06-01,Talavan,18.0,Hypertrophic,4.300479412078857,1.3821053504943848,1.3821053504943848,0.0,0.0,
396,2019-06-01,Talavan,19.0,Hypertrophic,4.300479412078857,1.4054545164108276,1.4054545164108276,0.0,0.0,
397,2019-06-01,Talavan,20.0,Hypertrophic,4.300479412078857,1.3587734699249268,1.3587734699249268,0.0,0.0,
398,2019-06-01,Tres Torres,,Hypertrophic,,,,,,
399,2019-06-01,la Pesga,,Eutrophic,,,,,,
400,2019-11-01,Acebo,,Mesotrophic,,,,,,
401,2019-11-01,Aguijon,,Hypertrophic,,,,,,
402,2019-11-01,Alcuescar,,Hypertrophic,,,,,,
403,2019-11-01,Aldea del Cano,,Hypertrophic,,,,,,
404,2019-11-01,Aliseda,,Eutrophic,,,,,,
405,2019-11-01,Alpotrel,,Eutrophic,,,,,,
406,2019-11-01,Arrocerezal,,Eutrophic,,,,,,
407,2019-11-01,Brozas,,Hypertrophic,,,,,,
408,2019-11-01,Burguillos del Cerro,,Hypertrophic,,,,,,
409,2019-11-01,Cantalgallo,,Eutrophic,,,,,,
410,2019-11-01,Carrascalejo,,Eutrophic,,,,,,
411,2019-11-01,El Santo,,Hypertrophic,,,,,,
412,2019-11-01,Garciaz,,Eutrophic,,,,,,
413,2019-11-01,Garganta del Obispo,,Hypertrophic,,,,,,
414,2019-11-01,Guadalupe,,Eutrophic,,,,,,
415,2019-11-01,Hervas,,Eutrophic,,,,,,
416,2019-11-01,Jaime Ozores,,Hypertrophic,,,,,,200.0
417,2019-11-01,Jaime Ozores,1.0,Hypertrophic,0.0,0.0,,0.0,,
418,2019-11-01,Jaime Ozores,2.0,Hypertrophic,0.0,0.0,,0.0,,
419,2019-11-01,Jaime Ozores,3.0,Hypertrophic,0.0,0.0,,0.0,,
420,2019-11-01,Jaime Ozores,4.0,Hypertrophic,0.0,0.0,,0.0,,
421,2019-11-01,Jaime Ozores,5.0,Hypertrophic,0.0,0.0,,0.0,,
422,2019-11-01,Jaime Ozores,6.0,Hypertrophic,0.0,0.0,,0.0,,
423,2019-11-01,Jaime Ozores,7.0,Hypertrophic,0.0,0.0,,0.0,,
424,2019-11-01,Jaime Ozores,8.0,Hypertrophic,0.0,0.0,,0.0,,
425,2019-11-01,Jaime Ozores,9.0,Hypertrophic,0.0,0.0,,0.0,,
426,2019-11-01,Jaime Ozores,10.0,Hypertrophic,0.0,0.0,,0.0,,
427,2019-11-01,Jaime Ozores,11.0,Hypertrophic,0.0,0.0,,0.0,,
428,2019-11-01,Jaime Ozores,12.0,Hypertrophic,0.0,0.0,,0.0,,
429,2019-11-01,Jaime Ozores,13.0,Hypertrophic,0.0,0.0,,0.0,,
430,2019-11-01,Jaime Ozores,14.0,Hypertrophic,0.0,0.0,,0.0,,
431,2019-11-01,Jaime Ozores,15.0,Hypertrophic,0.0,0.0,,0.0,,
432,2019-11-01,Jaime Ozores,16.0,Hypertrophic,0.0,0.0,,0.0,,
433,2019-11-01,Jaime Ozores,17.0,Hypertrophic,0.0,0.0,,0.0,,
434,2019-11-01,Jaime Ozores,18.0,Hypertrophic,0.0,0.0,,0.0,,
435,2019-11-01,Jaime Ozores,19.0,Hypertrophic,0.0,0.0,,0.0,,
436,2019-11-01,Jaime Ozores,20.0,Hypertrophic,0.0,0.0,,0.0,,
437,2019-11-01,Llerena,,Hypertrophic,,,,,,
438,2019-11-01,Los Angeles,,Hypertrophic,,,,,,
439,2019-11-01,Los Huertos,,Hypertrophic,,,,,,
440,2019-11-01,Madronnera,,Eutrophic,,,,,,
441,2019-11-01,Majadillas,,Eutrophic,,,,,,
442,2019-11-01,Majarrobledo,,Mesotrophic,,,,,,
443,2019-11-01,Membrio,,Hypertrophic,,,,,,
444,2019-11-01,Navarredonda,,Hypertrophic,,,,,,
445,2019-11-01,Navas del Madronno,,Hypertrophic,,,,,,
446,2019-11-01,Nogales,,Hypertrophic,,,,,,
447,2019-11-01,Palomero,,Eutrophic,,,,,,
448,2019-11-01,Pretura del Molino,,Mesotrophic,,,,,,
449,2019-11-01,Ribera del Castanno,,Eutrophic,,,,,,
450,2019-11-01,Rubiales,,Hypertrophic,,,,,,
451,2019-11-01,San Marcos,,Eutrophic,,,,,,
452,2019-11-01,Santa Lucia,,Eutrophic,,,,,,
453,2019-11-01,Talavan,,Hypertrophic,,,,,,10.0
454,2019-11-01,Talavan,1.0,Hypertrophic,0.5699825286865234,0.5699825286865234,,0.5699825286865234,,
455,2019-11-01,Talavan,2.0,Hypertrophic,0.5699825286865234,0.2318335771560669,0.2318335771560669,0.0,0.0,
456,2019-11-01,Talavan,3.0,Hypertrophic,4.732008457183838,1.3659698963165283,1.3659698963165283,0.0,0.0,
457,2019-11-01,Talavan,4.0,Hypertrophic,8.665884017944336,1.3136636018753052,1.3136636018753052,0.0,0.0,
458,2019-11-01,Talavan,5.0,Hypertrophic,9.069146156311035,2.002593755722046,2.002593755722046,0.0,0.0,
459,2019-11-01,Talavan,6.0,Hypertrophic,9.069146156311035,1.878990650177002,1.878990650177002,0.0,0.0,
460,2019-11-01,Talavan,7.0,Hypertrophic,9.069146156311035,2.2115418910980225,2.2115418910980225,0.0,0.0,
461,2019-11-01,Talavan,8.0,Hypertrophic,10.094780921936035,2.1004927158355717,2.1004927158355717,0.0,0.0,
462,2019-11-01,Talavan,9.0,Hypertrophic,10.094780921936035,2.1190145015716557,2.1190145015716557,0.0,0.0,
463,2019-11-01,Talavan,10.0,Hypertrophic,10.119688034057615,2.018608808517456,2.018608808517456,0.0,0.0,
464,2019-11-01,Talavan,11.0,Hypertrophic,11.348459243774414,2.38450288772583,2.38450288772583,0.0,0.0,
465,2019-11-01,Talavan,12.0,Hypertrophic,11.348459243774414,2.214571237564087,2.214571237564087,0.0,0.0,
466,2019-11-01,Talavan,13.0,Hypertrophic,11.348459243774414,2.4473812580108643,2.4473812580108643,0.0,0.0,
467,2019-11-01,Talavan,14.0,Hypertrophic,11.348459243774414,2.2972068786621094,2.2972068786621094,0.0,0.0,
468,2019-11-01,Talavan,15.0,Hypertrophic,11.348459243774414,2.4342329502105717,2.4342329502105717,0.0,0.0,
469,2019-11-01,Talavan,16.0,Hypertrophic,11.348459243774414,2.275240659713745,2.275240659713745,0.0,0.0,
470,2019-11-01,Talavan,17.0,Hypertrophic,11.754270553588867,2.368924856185913,2.368924856185913,0.0,0.0,
471,2019-11-01,Talavan,18.0,Hypertrophic,11.754270553588867,2.223926305770874,2.223926305770874,0.0,0.0,
472,2019-11-01,Talavan,19.0,Hypertrophic,11.754270553588867,2.297924280166626,2.297924280166626,0.0,0.0,
473,2019-11-01,Talavan,20.0,Hypertrophic,11.754270553588867,2.1300995349884038,2.1300995349884038,0.0,0.0,
474,2019-11-01,Tres Torres,,Hypertrophic,,,,,,
475,2019-11-01,la Pesga,,Eutrophic,,,,,,
476,2020-06-01,Acebo,,Mesotrophic,,,,,,
477,2020-06-01,Aguijon,,Hypertrophic,,,,,,
478,2020-06-01,Alcuescar,,Hypertrophic,,,,,,
479,2020-06-01,Aldea del Cano,,Hypertrophic,,,,,,
480,2020-06-01,Aliseda,,Eutrophic,,,,,,
481,2020-06-01,Alpotrel,,Eutrophic,,,,,,
482,2020-06-01,Arrocerezal,,Eutrophic,,,,,,
483,2020-06-01,Brozas,,Hypertrophic,,,,,,
484,2020-06-01,Burguillos del Cerro,,Hypertrophic,,,,,,
485,2020-06-01,Cantalgallo,,Eutrophic,,,,,,
486,2020-06-01,Carrascalejo,,Eutrophic,,,,,,
487,2020-06-01,El Santo,,Hypertrophic,,,,,,
488,2020-06-01,Garciaz,,Eutrophic,,,,,,
489,2020-06-01,Garganta del Obispo,,Hypertrophic,,,,,,
490,2020-06-01,Guadalupe,,Eutrophic,,,,,,
491,2020-06-01,Hervas,,Eutrophic,,,,,,
492,2020-06-01,Jaime Ozores,,Hypertrophic,,,,,,
493,2020-06-01,Llerena,,Hypertrophic,,,,,,
494,2020-06-01,Los Angeles,,Hypertrophic,,,,,,
495,2020-06-01,Los Huertos,,Hypertrophic,,,,,,
496,2020-06-01,Madronnera,,Eutrophic,,,,,,
497,2020-06-01,Majadillas,,Eutrophic,,,,,,
498,2020-06-01,Majarrobledo,,Mesotrophic,,,,,,
499,2020-06-01,Membrio,,Hypertrophic,,,,,,
500,2020-06-01,Navarredonda,,Hypertrophic,,,,,,
501,2020-06-01,Navas del Madronno,,Hypertrophic,,,,,,
502,2020-06-01,Nogales,,Hypertrophic,,,,,,
503,2020-06-01,Palomero,,Eutrophic,,,,,,
504,2020-06-01,Pretura del Molino,,Mesotrophic,,,,,,
505,2020-06-01,Ribera del Castanno,,Eutrophic,,,,,,
506,2020-06-01,Rubiales,,Hypertrophic,,,,,,
507,2020-06-01,San Marcos,,Eutrophic,,,,,,
508,2020-06-01,Santa Lucia,,Eutrophic,,,,,,
509,2020-06-01,Talavan,,Hypertrophic,,,,,,
510,2020-06-01,Tres Torres,,Hypertrophic,,,,,,
511,2020-06-01,la Pesga,,Eutrophic,,,,,,
512,2020-11-01,Acebo,,Mesotrophic,,,,,,2.5
513,2020-11-01,Aguijon,,Hypertrophic,,,,,,5.27
514,2020-11-01,Aguijon,1.0,Hypertrophic,0.0,0.0,,0.0,,
515,2020-11-01,Aguijon,2.0,Hypertrophic,0.0,0.0,,0.0,,
516,2020-11-01,Aguijon,3.0,Hypertrophic,0.0,0.0,,0.0,,
517,2020-11-01,Aguijon,4.0,Hypertrophic,0.0,0.0,,0.0,,
518,2020-11-01,Aguijon,5.0,Hypertrophic,0.0,0.0,,0.0,,
519,2020-11-01,Aguijon,6.0,Hypertrophic,0.0,0.0,,0.0,,
520,2020-11-01,Aguijon,7.0,Hypertrophic,0.0,0.0,,0.0,,
521,2020-11-01,Aguijon,8.0,Hypertrophic,0.0,0.0,,0.0,,
522,2020-11-01,Aguijon,9.0,Hypertrophic,0.0,0.0,,0.0,,
523,2020-11-01,Aguijon,10.0,Hypertrophic,0.0,0.0,,0.0,,
524,2020-11-01,Aguijon,11.0,Hypertrophic,0.0,0.0,,0.0,,
525,2020-11-01,Aguijon,12.0,Hypertrophic,0.0,0.0,,0.0,,
526,2020-11-01,Aguijon,13.0,Hypertrophic,0.0,0.0,,0.0,,
527,2020-11-01,Aguijon,14.0,Hypertrophic,0.0,0.0,,0.0,,
528,2020-11-01,Aguijon,15.0,Hypertrophic,0.0,0.0,,0.0,,
529,2020-11-01,Aguijon,16.0,Hypertrophic,0.0,0.0,,0.0,,
530,2020-11-01,Aguijon,17.0,Hypertrophic,0.0,0.0,,0.0,,
531,2020-11-01,Aguijon,18.0,Hypertrophic,0.0,0.0,,0.0,,
532,2020-11-01,Aguijon,19.0,Hypertrophic,0.0,0.0,,0.0,,
533,2020-11-01,Aguijon,20.0,Hypertrophic,0.0,0.0,,0.0,,
534,2020-11-01,Alcuescar,,Hypertrophic,,,,,,16.3
535,2020-11-01,Aldea del Cano,,Hypertrophic,,,,,,131.6
536,2020-11-01,Aliseda,,Eutrophic,,,,,,12.65
537,2020-11-01,Alpotrel,,Eutrophic,,,,,,25.0
538,2020-11-01,Alpotrel,1.0,Eutrophic,25.635278701782227,25.635278701782227,,25.635278701782227,,
539,2020-11-01,Alpotrel,2.0,Eutrophic,25.635278701782227,16.077390670776367,19.72906494140625,5.122373104095459,14.821008682250977,
540,2020-11-01,Alpotrel,3.0,Eutrophic,28.132478713989254,17.648799896240234,19.214603424072266,5.122373104095459,13.350668907165527,
541,2020-11-01,Alpotrel,4.0,Eutrophic,28.132478713989254,15.148180961608888,18.62621307373047,4.309055805206299,13.045854568481444,
542,2020-11-01,Alpotrel,5.0,Eutrophic,28.132478713989254,14.801994323730469,17.814992904663086,4.309055805206299,12.001541137695312,
543,2020-11-01,Alpotrel,6.0,Eutrophic,28.132478713989254,12.065852165222168,14.359525680541992,0.0184281002730131,4.309055805206299,
544,2020-11-01,Alpotrel,7.0,Eutrophic,28.132478713989254,12.237016677856444,15.263416290283203,0.0184281002730131,5.106793880462647,
545,2020-11-01,Alpotrel,8.0,Eutrophic,38.13394927978516,11.948445320129396,14.849443435668944,0.0,3.649440288543701,
546,2020-11-01,Alpotrel,9.0,Eutrophic,38.13394927978516,12.007925987243652,14.962129592895508,0.0,4.309055805206299,
547,2020-11-01,Alpotrel,10.0,Eutrophic,38.13394927978516,10.416265487670898,14.02537441253662,0.0,1.9613888263702397,
548,2020-11-01,Alpotrel,11.0,Eutrophic,38.13394927978516,10.81905746459961,14.289313316345217,0.0,2.466355800628662,
549,2020-11-01,Alpotrel,12.0,Eutrophic,38.13394927978516,10.283574104309082,14.326796531677246,0.0,1.7811123132705688,
550,2020-11-01,Alpotrel,13.0,Eutrophic,38.13394927978516,10.882264137268066,14.634428024291992,0.0,1.9613888263702397,
551,2020-11-01,Alpotrel,14.0,Eutrophic,38.13394927978516,9.703685760498049,13.769766807556152,0.0,0.8138707280158997,
552,2020-11-01,Alpotrel,15.0,Eutrophic,38.13394927978516,10.17703342437744,14.095025062561035,0.0,1.1489839553833008,
553,2020-11-01,Alpotrel,16.0,Eutrophic,38.13394927978516,9.34282398223877,13.506110191345217,0.0,0.6452333927154541,
554,2020-11-01,Alpotrel,17.0,Eutrophic,38.13394927978516,9.904621124267578,13.811272621154783,0.0,0.9743949770927428,
555,2020-11-01,Alpotrel,18.0,Eutrophic,38.13394927978516,9.075180053710938,9.075180053710938,0.0,0.0,
556,2020-11-01,Alpotrel,19.0,Eutrophic,38.13394927978516,9.57216453552246,13.759361267089844,0.0,0.6452333927154541,
557,2020-11-01,Alpotrel,20.0,Eutrophic,38.13394927978516,9.11927890777588,9.11927890777588,0.0,0.0,
558,2020-11-01,Arrocerezal,,Eutrophic,,,,,,0.73
559,2020-11-01,Brozas,,Hypertrophic,,,,,,36.57
560,2020-11-01,Brozas,1.0,Hypertrophic,29.344209671020508,29.344209671020508,,29.344209671020508,,
561,2020-11-01,Brozas,2.0,Hypertrophic,41.97304916381836,31.37830924987793,34.84920883178711,20.96561622619629,29.344209671020508,
